编号,名称,百度词条,百度地址,百度置信度,维基词条,维基地址,维基置信度,待复核候选
5-0346-3-152,潞泽会馆,潞泽会馆,https://baike.baidu.com/view/355271.htm,exact,,,,
5-0347-3-153,大明寺,,,,大明寺,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%98%8E%E5%AF%BA,exact,扬州大明寺 | https://baike.baidu.com/subview/47405/47405.htm | related-unconfirmed
5-0348-3-154,奉仙观,奉仙观,https://baike.baidu.com/view/968466.htm,exact,奉仙观,https://zh.wikipedia.org/wiki/%E5%A5%89%E4%BB%99%E8%A7%82,exact,
5-0349-3-155,荆紫关古建筑群,荆紫关古建筑群,https://baike.baidu.com/view/2843278.htm,exact,,,,
5-0350-3-156,慈胜寺,慈胜寺,https://baike.baidu.com/subview/484049/10287189.htm,exact,,,,
5-0351-3-157,汤阴岳飞庙,汤阴岳飞庙,https://baike.baidu.com/view/11604393.htm,exact,,,,
5-0352-3-158,安阳天宁寺塔,安阳天宁寺塔,https://baike.baidu.com/view/6329823.htm,exact,,,,
5-0353-3-159,明福寺塔,明福寺塔,https://baike.baidu.com/view/167727.htm,exact,,,,
5-0354-3-160,会善寺,会善寺,https://baike.baidu.com/view/724700.htm,exact,,,,
5-0355-3-161,永泰寺塔,永泰寺塔,https://baike.baidu.com/view/6329834.htm,exact,,,,
5-0356-3-162,法王寺塔,法王寺塔,https://baike.baidu.com/view/105130.htm,exact,,,,
5-0357-3-163,中岳庙,中岳庙,https://baike.baidu.com/view/65249.htm,exact,中岳庙,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%B2%B3%E5%BA%99,exact,
5-0358-3-164,百泉,百泉,https://baike.baidu.com/subview/18140/5961565.htm,exact,,,,
5-0359-3-165,四祖寺塔,四祖寺塔,https://baike.baidu.com/view/10623881.htm,exact,四祖寺塔,https://zh.wikipedia.org/wiki/%E5%9B%9B%E7%A5%96%E5%AF%BA%E5%A1%94,exact,
5-0360-3-166,大水井古建筑群,大水井古建筑群,https://baike.baidu.com/view/1426747.htm,exact,大水井古建筑群,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%B0%B4%E4%BA%95%E5%8F%A4%E5%BB%BA%E7%AD%91%E7%BE%A4,exact,
5-0361-3-167,襄阳城墙,,,,襄阳城,https://zh.wikipedia.org/wiki/%E8%A5%84%E9%98%B3%E5%9F%8E,search-related-location,襄阳古城墙 | https://baike.baidu.com/view/4892331.htm | different-title
5-0362-3-168,襄阳王府绿影壁,襄阳王府绿影壁,https://baike.baidu.com/view/9094269.htm,exact,,,,
5-0363-3-169,柳子庙,柳子庙,https://baike.baidu.com/view/100366.htm,exact,,,,
5-0364-3-170,屈子祠,屈子祠,https://baike.baidu.com/view/33893.htm,exact,屈子祠,https://zh.wikipedia.org/wiki/%E5%B1%88%E5%AD%90%E7%A5%A0,exact,
5-0365-3-171,邵阳北塔,邵阳北塔,https://baike.baidu.com/view/2293596.htm,exact,,,,
5-0366-3-172,岳阳文庙,岳阳文庙,https://baike.baidu.com/view/479354.htm,exact,岳阳文庙,https://zh.wikipedia.org/wiki/%E5%B2%B3%E9%98%B3%E6%96%87%E5%BA%99,exact,
5-0367-3-173,张谷英村古建筑群,张谷英村古建筑群,https://baike.baidu.com/view/11811252.htm,exact,,,,
5-0368-3-174,芋头侗寨古建筑群,芋头侗寨古建筑群,https://baike.baidu.com/view/11617233.htm,exact,,,,
5-0369-3-175,东莞可园,东莞可园,https://baike.baidu.com/subview/401774/9326129.htm,exact,东莞可园,https://zh.wikipedia.org/wiki/%E4%B8%9C%E8%8E%9E%E5%8F%AF%E5%9B%AD,exact,
5-0370-3-176,南华寺,南华寺,https://baike.baidu.com/view/53014.htm,exact,南华寺,https://zh.wikipedia.org/wiki/%E5%8D%97%E5%8D%8E%E5%AF%BA,exact,
5-0371-3-177,东华里古建筑群,东华里古建筑群,https://baike.baidu.com/view/7992828.htm,exact,东华里古建筑群,https://zh.wikipedia.org/wiki/%E4%B8%9C%E5%8D%8E%E9%87%8C%E5%8F%A4%E5%BB%BA%E7%AD%91%E7%BE%A4,exact,
5-0372-3-178,元山寺,元山寺,https://baike.baidu.com/view/1110545.htm,exact,元山寺,https://zh.wikipedia.org/wiki/%E5%85%83%E5%B1%B1%E5%AF%BA,exact,
5-0373-3-179,大鹏所城,大鹏所城,https://baike.baidu.com/subview/598120/16520750.htm,exact,大鹏所城,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%B9%8F%E6%89%80%E5%9F%8E,exact,
5-0374-3-180,悦城龙母祖庙,悦城龙母祖庙,https://baike.baidu.com/view/440851.htm,exact,,,,
5-0375-3-181,肇庆古城墙,肇庆古城墙,https://baike.baidu.com/view/1943085.htm,exact,,,,
5-0376-3-182,潮州开元寺,潮州开元寺,https://baike.baidu.com/view/75133.htm,exact,,,,
5-0377-3-183,己略黄公祠,己略黄公祠,https://baike.baidu.com/view/379589.htm,exact,,,,
5-0378-3-184,岜团桥,岜团桥,https://baike.baidu.com/view/971093.htm,exact,岜团桥,https://zh.wikipedia.org/wiki/%E5%B2%9C%E5%9B%A2%E6%A1%A5,exact,
5-0379-3-185,临贺故城,临贺故城,https://baike.baidu.com/view/536036.htm,exact,临贺故城,https://zh.wikipedia.org/wiki/%E4%B8%B4%E8%B4%BA%E6%95%85%E5%9F%8E,exact,
5-0380-3-186,张桓侯庙,张桓侯庙,https://baike.baidu.com/subview/1906225/1906225.htm,exact,张桓侯庙,https://zh.wikipedia.org/wiki/%E5%BC%A0%E6%A1%93%E4%BE%AF%E5%BA%99,exact,
5-0381-3-187,石宝寨,石宝寨,https://baike.baidu.com/subview/24320/24320.htm,exact,,,,
5-0382-3-188,丁房阙—无铭阙,丁房阙—无铭阙,https://baike.baidu.com/item/%E4%B8%81%E6%88%BF%E9%98%99%E2%80%94%E6%97%A0%E9%93%AD%E9%98%99,exact,,,,
5-0383-3-189,宝光寺,宝光寺,https://baike.baidu.com/subview/51199/10809595.htm,exact,宝光寺,https://zh.wikipedia.org/wiki/%E5%AE%9D%E5%85%89%E5%AF%BA,exact,
5-0384-3-190,直波碉楼,直波碉楼,https://baike.baidu.com/view/4432458.htm,exact,,,,
5-0385-3-191,石塔寺石塔,石塔寺石塔,https://baike.baidu.com/view/5109676.htm,exact,,,,
5-0386-3-192,松潘古城墙,松潘古城墙,https://baike.baidu.com/view/5109719.htm,exact,松潘古城墙,https://zh.wikipedia.org/wiki/%E6%9D%BE%E6%BD%98%E5%8F%A4%E5%9F%8E%E5%A2%99,exact,
5-0387-3-193,觉苑寺,觉苑寺,https://baike.baidu.com/view/651869.htm,exact,,,,
5-0388-3-194,阆中永安寺,阆中永安寺,https://baike.baidu.com/view/121011.htm,exact,,,,
5-0389-3-195,五龙庙文昌阁,五龙庙文昌阁,https://baike.baidu.com/view/63741.htm,exact,五龙庙文昌阁,https://zh.wikipedia.org/wiki/%E4%BA%94%E9%BE%99%E5%BA%99%E6%96%87%E6%98%8C%E9%98%81,exact,
5-0390-3-196,隆昌石牌坊,隆昌石牌坊,https://baike.baidu.com/view/950356.htm,exact,,,,
5-0391-3-197,富顺文庙,富顺文庙,https://baike.baidu.com/view/280159.htm,exact,富顺文庙,https://zh.wikipedia.org/wiki/%E5%AF%8C%E9%A1%BA%E6%96%87%E5%BA%99,exact,
5-0392-3-198,观音寺,观音寺,https://baike.baidu.com/subview/101749/5736898.htm,exact,,,,
5-0393-3-199,德阳文庙,德阳文庙,https://baike.baidu.com/view/1112847.htm,exact,德阳文庙,https://zh.wikipedia.org/wiki/%E5%BE%B7%E9%98%B3%E6%96%87%E5%BA%99,exact,
5-0394-3-200,棒托寺,棒托寺,https://baike.baidu.com/view/917433.htm,exact,棒托寺,https://zh.wikipedia.org/wiki/%E6%A3%92%E6%89%98%E5%AF%BA,exact,
5-0395-3-201,罨画池,罨画池,https://baike.baidu.com/view/292967.htm,exact,,,,
5-0396-3-202,天台山伍龙寺,天台山伍龙寺,https://baike.baidu.com/item/%E5%A4%A9%E5%8F%B0%E5%B1%B1%E4%BC%8D%E9%BE%99%E5%AF%BA,exact,天台山伍龙寺,https://zh.wikipedia.org/wiki/%E5%A4%A9%E5%8F%B0%E5%B1%B1%E4%BC%8D%E9%BE%99%E5%AF%BA,exact,
5-0397-3-203,石阡万寿宫,石阡万寿宫,https://baike.baidu.com/view/496392.htm,exact,,,,
5-0398-3-204,云山屯古建筑群,云山屯古建筑群,https://baike.baidu.com/view/991141.htm,exact,,,,
5-0399-3-205,福泉城墙,福泉城墙,https://baike.baidu.com/view/9303233.htm,exact,,,,
5-0400-3-206,郎德上寨古建筑群,郎德上寨古建筑群,https://baike.baidu.com/view/162377.htm,exact,,,,
5-0401-3-207,海龙屯,海龙屯,https://baike.baidu.com/subview/8626028/8583559.htm,exact,,,,
5-0402-3-208,地坪风雨桥,地坪风雨桥,https://baike.baidu.com/view/545085.htm,exact,地坪风雨桥,https://zh.wikipedia.org/wiki/%E5%9C%B0%E5%9D%AA%E9%A3%8E%E9%9B%A8%E6%A1%A5,exact,
5-0403-3-209,安顺文庙,安顺文庙,https://baike.baidu.com/view/190602.htm,exact,安顺文庙,https://zh.wikipedia.org/wiki/%E5%AE%89%E9%A1%BA%E6%96%87%E5%BA%99,exact,
5-0404-3-210,喜洲白族古建筑群,喜洲白族古建筑群,https://baike.baidu.com/view/1070372.htm,exact,喜洲白族古建筑群,https://zh.wikipedia.org/wiki/%E5%96%9C%E6%B4%B2%E7%99%BD%E6%97%8F%E5%8F%A4%E5%BB%BA%E7%AD%91%E7%BE%A4,exact,
5-0405-3-211,建水文庙,建水文庙,https://baike.baidu.com/view/189840.htm,exact,建水文庙,https://zh.wikipedia.org/wiki/%E5%BB%BA%E6%B0%B4%E6%96%87%E5%BA%99,exact,
5-0406-3-212,筇竹寺,筇竹寺,https://baike.baidu.com/view/49649.htm,exact,,,,
5-0407-3-213,朗色林庄园,朗色林庄园,https://baike.baidu.com/view/5342761.htm,exact,朗色林庄园,https://zh.wikipedia.org/wiki/%E6%9C%97%E8%89%B2%E6%9E%97%E5%BA%84%E5%9B%AD,exact,
5-0408-3-214,曲德寺、卓玛拉康、大唐天竺使出铭,曲德寺、卓玛拉康、大唐天竺使出铭,https://baike.baidu.com/item/%E6%9B%B2%E5%BE%B7%E5%AF%BA%E3%80%81%E5%8D%93%E7%8E%9B%E6%8B%89%E5%BA%B7%E3%80%81%E5%A4%A7%E5%94%90%E5%A4%A9%E7%AB%BA%E4%BD%BF%E5%87%BA%E9%93%AD,exact,,,,
5-0409-3-215,色喀古托寺,色喀古托寺,https://baike.baidu.com/view/3856950.htm,exact,,,,
5-0410-3-216,科迦寺,科迦寺,https://baike.baidu.com/view/1101180.htm,exact,,,,
5-0411-3-217,小昭寺,小昭寺,https://baike.baidu.com/view/157080.htm,exact,小昭寺,https://zh.wikipedia.org/wiki/%E5%B0%8F%E6%98%AD%E5%AF%BA,exact,
5-0412-3-218,吉如拉康,吉如拉康,https://baike.baidu.com/view/1101053.htm,exact,吉如拉康,https://zh.wikipedia.org/wiki/%E5%90%89%E5%A6%82%E6%8B%89%E5%BA%B7,exact,
5-0413-3-219,三原城隍庙,三原城隍庙,https://baike.baidu.com/view/81254.htm,exact,三原城隍庙,https://zh.wikipedia.org/wiki/%E4%B8%89%E5%8E%9F%E5%9F%8E%E9%9A%8D%E5%BA%99,exact,
5-0414-3-220,鸠摩罗什舍利塔,鸠摩罗什舍利塔,https://baike.baidu.com/view/1271250.htm,exact,,,,
5-0415-3-221,公输堂,公输堂,https://baike.baidu.com/view/6326101.htm,exact,公输堂,https://zh.wikipedia.org/wiki/%E5%85%AC%E8%BE%93%E5%A0%82,exact,
5-0416-3-222,仓颉墓与庙,仓颉墓与庙,https://baike.baidu.com/view/11821429.htm,exact,仓颉墓与庙,https://zh.wikipedia.org/wiki/%E4%BB%93%E9%A2%89%E5%A2%93%E4%B8%8E%E5%BA%99,exact,
5-0417-3-223,泰塔,泰塔,https://baike.baidu.com/view/79881.htm,exact,泰塔,https://zh.wikipedia.org/wiki/%E6%B3%B0%E5%A1%94,exact,
5-0418-3-224,香积寺善导塔,香积寺善导塔,https://baike.baidu.com/view/9728597.htm,exact,,,,
5-0419-3-225,西安城隍庙,西安城隍庙,https://baike.baidu.com/view/970408.htm,exact,,,,
5-0420-3-226,白云山庙,白云山庙,https://baike.baidu.com/view/10406689.htm,exact,,,,
5-0421-3-227,八云塔,八云塔,https://baike.baidu.com/view/451922.htm,exact,八云塔,https://zh.wikipedia.org/wiki/%E5%85%AB%E4%BA%91%E5%A1%94,exact,
5-0422-3-228,泾阳崇文塔,泾阳崇文塔,https://baike.baidu.com/view/11605512.htm,exact,泾阳崇文塔,https://zh.wikipedia.org/wiki/%E6%B3%BE%E9%98%B3%E5%B4%87%E6%96%87%E5%A1%94,exact,
5-0423-3-229,彬县开元寺塔,彬县开元寺塔,https://baike.baidu.com/view/11594196.htm,exact,,,,
5-0424-3-230,韩城普照寺,韩城普照寺,https://baike.baidu.com/view/13370272.htm,exact,,,,
5-0425-3-231,韩城文庙,韩城文庙,https://baike.baidu.com/view/2513560.htm,exact,,,,
5-0426-3-232,韩城城隍庙,韩城城隍庙,https://baike.baidu.com/view/14047240.htm,exact,,,,
5-0427-3-233,党家村古建筑群,党家村古建筑群,https://baike.baidu.com/view/2150885.htm,exact,,,,
5-0428-3-234,耀县文庙,耀县文庙,https://baike.baidu.com/item/%E8%80%80%E5%8E%BF%E6%96%87%E5%BA%99,exact,,,,
5-0429-3-235,澄城城隍庙神楼,澄城城隍庙神楼,https://baike.baidu.com/view/11607421.htm,exact,,,,
5-0430-3-236,伏羲庙,伏羲庙,https://baike.baidu.com/subview/7975/10876608.htm,exact,伏羲庙,https://zh.wikipedia.org/wiki/%E4%BC%8F%E7%BE%B2%E5%BA%99,exact,
5-0431-3-237,胡氏古民居建筑,胡氏古民居建筑,https://baike.baidu.com/view/928777.htm,exact,,,,
5-0432-3-238,凝寿寺塔,凝寿寺塔,https://baike.baidu.com/view/5374314.htm,exact,凝寿寺塔,https://zh.wikipedia.org/wiki/%E5%87%9D%E5%AF%BF%E5%AF%BA%E5%A1%94,exact,
5-0433-3-239,圆通寺塔,圆通寺塔,https://baike.baidu.com/view/6712849.htm,exact,圆通寺塔,https://zh.wikipedia.org/wiki/%E5%9C%86%E9%80%9A%E5%AF%BA%E5%A1%94,exact,
5-0434-3-240,圣容寺塔,圣容寺塔,https://baike.baidu.com/view/583796.htm,exact,圣容寺塔,https://zh.wikipedia.org/wiki/%E5%9C%A3%E5%AE%B9%E5%AF%BA%E5%A1%94,exact,
5-0435-3-241,东华池塔,东华池塔,https://baike.baidu.com/view/928779.htm,exact,东华池塔,https://zh.wikipedia.org/wiki/%E4%B8%9C%E5%8D%8E%E6%B1%A0%E5%A1%94,exact,
5-0436-3-242,武康王庙,武康王庙,https://baike.baidu.com/view/928785.htm,exact,武康王庙,https://zh.wikipedia.org/wiki/%E6%AD%A6%E5%BA%B7%E7%8E%8B%E5%BA%99,exact,
5-0437-3-243,贵德文庙及玉皇阁,贵德文庙及玉皇阁,https://baike.baidu.com/view/4676311.htm,exact,,,,
5-0438-3-244,藏娘佛塔及桑周寺,藏娘佛塔及桑周寺,https://baike.baidu.com/item/%E8%97%8F%E5%A8%98%E4%BD%9B%E5%A1%94%E5%8F%8A%E6%A1%91%E5%91%A8%E5%AF%BA,exact,,,,
5-0439-3-245,昭苏圣佑庙,昭苏圣佑庙,https://baike.baidu.com/view/505977.htm,exact,,,,
5-0440-3-246,艾提尕尔清真寺,艾提尕尔清真寺,https://baike.baidu.com/view/171723.htm,exact,,,,
5-0441-3-247,五公祠,五公祠,https://baike.baidu.com/view/48687.htm,exact,五公祠,https://zh.wikipedia.org/wiki/%E4%BA%94%E5%85%AC%E7%A5%A0,exact,
5-0442-3-248,长城,长城,https://baike.baidu.com/subview/2203/6173557.htm,exact,,,,
5-0443-4-001,大观圣作之碑,大观圣作之碑,https://baike.baidu.com/subview/986826/15093955.htm,exact,大观圣作之碑,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%A7%82%E5%9C%A3%E4%BD%9C%E4%B9%8B%E7%A2%91,exact,
5-0444-4-002,大唐清河郡王纪功载政之颂碑,大唐清河郡王纪功载政之颂碑,https://baike.baidu.com/view/4409266.htm,exact,大唐清河郡王纪功载政之颂碑,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%94%90%E6%B8%85%E6%B2%B3%E9%83%A1%E7%8E%8B%E7%BA%AA%E5%8A%9F%E8%BD%BD%E6%94%BF%E4%B9%8B%E9%A2%82%E7%A2%91,exact,
5-0445-4-003,天龙山石窟,天龙山石窟,https://baike.baidu.com/subview/68387/68387.htm,exact,天龙山石窟,https://zh.wikipedia.org/wiki/%E5%A4%A9%E9%BE%99%E5%B1%B1%E7%9F%B3%E7%AA%9F,exact,
5-0446-4-004,国山碑,国山碑,https://baike.baidu.com/view/240012.htm,exact,国山碑,https://zh.wikipedia.org/wiki/%E5%9B%BD%E5%B1%B1%E7%A2%91,exact,
5-0447-4-005,千佛崖石窟及明征君碑,,,,明征君碑,https://zh.wikipedia.org/wiki/%E6%98%8E%E5%BE%81%E5%90%9B%E7%A2%91,search-related-location,千佛岩 | https://baike.baidu.com/view/488605.htm | different-title
5-0448-4-006,仙都摩崖题记,仙都摩崖题记,https://baike.baidu.com/view/2691249.htm,exact,仙都摩崖题记,https://zh.wikipedia.org/wiki/%E4%BB%99%E9%83%BD%E6%91%A9%E5%B4%96%E9%A2%98%E8%AE%B0,exact,
5-0449-4-007,宝成寺麻曷葛剌造像,宝成寺麻曷葛剌造像,https://baike.baidu.com/view/1652499.htm,exact,宝成寺麻曷葛剌造像,https://zh.wikipedia.org/wiki/%E5%AE%9D%E6%88%90%E5%AF%BA%E9%BA%BB%E6%9B%B7%E8%91%9B%E5%89%8C%E9%80%A0%E5%83%8F,exact,
5-0450-4-008,东钱湖墓葬群,东钱湖墓葬群,https://baike.baidu.com/view/10249086.htm,exact,东钱湖墓葬群,https://zh.wikipedia.org/wiki/%E4%B8%9C%E9%92%B1%E6%B9%96%E5%A2%93%E8%91%AC%E7%BE%A4,exact,
5-0451-4-009,梵天寺经幢,梵天寺经幢,https://baike.baidu.com/view/1105192.htm,exact,梵天寺经幢,https://zh.wikipedia.org/wiki/%E6%A2%B5%E5%A4%A9%E5%AF%BA%E7%BB%8F%E5%B9%A2,exact,
5-0452-4-010,天柱山山谷流泉摩崖石刻,天柱山山谷流泉摩崖石刻,https://baike.baidu.com/view/1060660.htm,exact,天柱山山谷流泉摩崖石刻,https://zh.wikipedia.org/wiki/%E5%A4%A9%E6%9F%B1%E5%B1%B1%E5%B1%B1%E8%B0%B7%E6%B5%81%E6%B3%89%E6%91%A9%E5%B4%96%E7%9F%B3%E5%88%BB,exact,
5-0453-4-011,鼓山摩崖石刻,鼓山摩崖石刻,https://baike.baidu.com/view/546369.htm,exact,,,,
5-0454-4-012,泰山石刻,泰山石刻,https://baike.baidu.com/subview/1137940/1137940.htm,exact,泰山石刻,https://zh.wikipedia.org/wiki/%E6%B3%B0%E5%B1%B1%E7%9F%B3%E5%88%BB,exact,
5-0455-4-013,白佛山石窟造像,白佛山石窟造像,https://baike.baidu.com/view/2421309.htm,exact,,,,
5-0456-4-014,鸿庆寺石窟,鸿庆寺石窟,https://baike.baidu.com/subview/242039/242039.htm,exact,,,,
5-0457-4-015,小南海石窟,小南海石窟,https://baike.baidu.com/view/2553866.htm,exact,小南海石窟,https://zh.wikipedia.org/wiki/%E5%B0%8F%E5%8D%97%E6%B5%B7%E7%9F%B3%E7%AA%9F,exact,
5-0458-4-016,大丕山摩崖大佛及石刻,,,,大伾山摩崖大佛及石刻,https://zh.wikipedia.org/wiki/%E5%A4%A7%E4%BC%BE%E5%B1%B1%E6%91%A9%E5%B4%96%E5%A4%A7%E4%BD%9B%E5%8F%8A%E7%9F%B3%E5%88%BB,manual,天宁寺 | https://zh.wikipedia.org/wiki/%E5%A4%A9%E5%AE%81%E5%AF%BA | different-title
5-0459-4-017,受禅碑与受禅台,受禅碑与受禅台,https://baike.baidu.com/view/6329857.htm,exact,受禅碑与受禅台,https://zh.wikipedia.org/wiki/%E5%8F%97%E7%A6%85%E7%A2%91%E4%B8%8E%E5%8F%97%E7%A6%85%E5%8F%B0,exact,
5-0460-4-018,大唐嵩阳观纪圣德感应之颂碑,大唐嵩阳观纪圣德感应之颂碑,https://baike.baidu.com/view/329734.htm,exact,大唐嵩阳观纪圣德感应之颂碑,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%94%90%E5%B5%A9%E9%98%B3%E8%A7%82%E7%BA%AA%E5%9C%A3%E5%BE%B7%E6%84%9F%E5%BA%94%E4%B9%8B%E9%A2%82%E7%A2%91,exact,
5-0461-4-019,七星岩摩崖石刻,七星岩摩崖石刻,https://baike.baidu.com/view/329723.htm,exact,七星岩摩崖石刻,https://zh.wikipedia.org/wiki/%E4%B8%83%E6%98%9F%E5%B2%A9%E6%91%A9%E5%B4%96%E7%9F%B3%E5%88%BB,exact,
5-0462-4-020,桂林石刻,桂林石刻,https://baike.baidu.com/view/329716.htm,exact,桂林石刻,https://zh.wikipedia.org/wiki/%E6%A1%82%E6%9E%97%E7%9F%B3%E5%88%BB,exact,
5-0463-4-021,毗卢洞石刻造像,毗卢洞石刻造像,https://baike.baidu.com/view/329711.htm,exact,毗卢洞石刻造像,https://zh.wikipedia.org/wiki/%E6%AF%97%E5%8D%A2%E6%B4%9E%E7%9F%B3%E5%88%BB%E9%80%A0%E5%83%8F,exact,
5-0464-4-022,元世祖平云南碑,元世祖平云南碑,https://baike.baidu.com/view/189916.htm,exact,元世祖平云南碑,https://zh.wikipedia.org/wiki/%E5%85%83%E4%B8%96%E7%A5%96%E5%B9%B3%E4%BA%91%E5%8D%97%E7%A2%91,exact,
5-0465-4-023,沧源崖画,沧源崖画,https://baike.baidu.com/view/64275.htm,exact,,,,
5-0466-4-024,重阳宫祖庵碑林,重阳宫祖庵碑林,https://baike.baidu.com/view/329600.htm,exact,,,,
5-0467-4-025,慈善寺石窟,慈善寺石窟,https://baike.baidu.com/view/329586.htm,exact,慈善寺石窟,https://zh.wikipedia.org/wiki/%E6%85%88%E5%96%84%E5%AF%BA%E7%9F%B3%E7%AA%9F,exact,
5-0468-4-026,西狭古栈道及摩崖石刻,西狭古栈道及摩崖石刻,https://baike.baidu.com/item/%E8%A5%BF%E7%8B%AD%E5%8F%A4%E6%A0%88%E9%81%93%E5%8F%8A%E6%91%A9%E5%B4%96%E7%9F%B3%E5%88%BB,exact,,,,
5-0469-4-027,水帘洞—大像山石窟,,,,水帘洞石窟,https://zh.wikipedia.org/wiki/%E6%B0%B4%E5%B8%98%E6%B4%9E%E7%9F%B3%E7%AA%9F,manual,麦积山石窟 | https://zh.wikipedia.org/wiki/%E9%BA%A6%E7%A7%AF%E5%B1%B1%E7%9F%B3%E7%AA%9F | different-title
5-0470-4-028,天梯山石窟,天梯山石窟,https://baike.baidu.com/view/154501.htm,exact,天梯山石窟,https://zh.wikipedia.org/wiki/%E5%A4%A9%E6%A2%AF%E5%B1%B1%E7%9F%B3%E7%AA%9F,exact,
5-0471-4-029,文殊山石窟,文殊山石窟,https://baike.baidu.com/view/191774.htm,exact,文殊山石窟,https://zh.wikipedia.org/wiki/%E6%96%87%E6%AE%8A%E5%B1%B1%E7%9F%B3%E7%AA%9F,exact,
5-0472-4-030,克孜尔尕哈石窟,克孜尔尕哈石窟,https://baike.baidu.com/view/329137.htm,exact,克孜尔尕哈石窟,https://zh.wikipedia.org/wiki/%E5%85%8B%E5%AD%9C%E5%B0%94%E5%B0%95%E5%93%88%E7%9F%B3%E7%AA%9F,exact,
5-0473-4-031,平定准噶尔勒铭碑,平定准噶尔勒铭碑,https://baike.baidu.com/view/329111.htm,exact,平定准噶尔勒铭碑,https://zh.wikipedia.org/wiki/%E5%B9%B3%E5%AE%9A%E5%87%86%E5%99%B6%E5%B0%94%E5%8B%92%E9%93%AD%E7%A2%91,exact,
5-0474-5-001,东交民巷使馆建筑群,东交民巷使馆建筑群,https://baike.baidu.com/view/329082.htm,exact,,,,
5-0475-5-002,未名湖燕园建筑,未名湖燕园建筑,https://baike.baidu.com/item/%E6%9C%AA%E5%90%8D%E6%B9%96%E7%87%95%E5%9B%AD%E5%BB%BA%E7%AD%91,exact,,,,
5-0476-5-003,清华大学早期建筑,清华大学早期建筑,https://baike.baidu.com/view/327606.htm,exact,,,,
5-0477-5-004,天津劝业场大楼,天津劝业场大楼,https://baike.baidu.com/view/327596.htm,exact,,,,
5-0478-5-005,大连中山广场近代建筑群,大连中山广场近代建筑群,https://baike.baidu.com/view/327592.htm,exact,大连中山广场近代建筑群,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%BF%9E%E4%B8%AD%E5%B1%B1%E5%B9%BF%E5%9C%BA%E8%BF%91%E4%BB%A3%E5%BB%BA%E7%AD%91%E7%BE%A4,exact,
5-0479-5-006,东北大学旧址,东北大学旧址,https://baike.baidu.com/view/327584.htm,exact,东北大学旧址,https://zh.wikipedia.org/wiki/%E4%B8%9C%E5%8C%97%E5%A4%A7%E5%AD%A6%E6%97%A7%E5%9D%80,exact,
5-0480-5-007,瑷珲新城遗址,瑷珲新城遗址,https://baike.baidu.com/view/327570.htm,exact,,,,
5-0481-5-008,大庆第一口油井,大庆第一口油井,https://baike.baidu.com/view/327361.htm,exact,,,,
5-0482-5-009,上海宋庆龄故居,上海宋庆龄故居,https://baike.baidu.com/view/327353.htm,exact,上海宋庆龄故居,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E5%AE%8B%E5%BA%86%E9%BE%84%E6%95%85%E5%B1%85,exact,
5-0483-5-010,张闻天故居,张闻天故居,https://baike.baidu.com/view/164757.htm,exact,张闻天故居,https://zh.wikipedia.org/wiki/%E5%BC%A0%E9%97%BB%E5%A4%A9%E6%95%85%E5%B1%85,exact,
5-0484-5-011,薛福成故居建筑群,薛福成故居建筑群,https://baike.baidu.com/view/4430860.htm,exact,,,,
5-0485-5-012,原国民政府旧址,原国民政府旧址,https://baike.baidu.com/view/327322.htm,exact,原国民政府旧址,https://zh.wikipedia.org/wiki/%E5%8E%9F%E5%9B%BD%E6%B0%91%E6%94%BF%E5%BA%9C%E6%97%A7%E5%9D%80,exact,
5-0486-5-013,西泠印社,西泠印社,https://baike.baidu.com/subview/53430/15400135.htm,exact,,,,
5-0487-5-014,蔡元培故居,蔡元培故居,https://baike.baidu.com/subview/15488/15488.htm,exact,,,,
5-0488-5-015,南浔张氏旧宅建筑群,南浔张氏旧宅建筑群,https://baike.baidu.com/item/%E5%8D%97%E6%B5%94%E5%BC%A0%E6%B0%8F%E6%97%A7%E5%AE%85%E5%BB%BA%E7%AD%91%E7%BE%A4,exact,,,,
5-0489-5-016,龙山虞氏旧宅建筑群,龙山虞氏旧宅建筑群,https://baike.baidu.com/view/325996.htm,exact,,,,
5-0490-5-017,新四军苏浙军区旧址,新四军苏浙军区旧址,https://baike.baidu.com/view/191257.htm,exact,新四军苏浙军区旧址,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%9B%9B%E5%86%9B%E8%8B%8F%E6%B5%99%E5%86%9B%E5%8C%BA%E6%97%A7%E5%9D%80,exact,
